"account_type","guid","race","class","level","primary_profession_count","primary_professions","secondary_profession_count","secondary_professions","riding_skill"
"RNDBOT","23622","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23623","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23624","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23625","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23626","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23627","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23628","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23629","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23630","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23631","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23632","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23633","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23634","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23635","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23636","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23637","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23638","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23639","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23640","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23641","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23642","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23643","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23644","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23645","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23646","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23647","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23648","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23649","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23650","2","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23651","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23652","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23653","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23654","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23655","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23656","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23657","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23658","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23659","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23660","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23661","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23662","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23663","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23664","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23665","7","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23666","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23667","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23668","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23669","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23670","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23671","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23672","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23673","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23674","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23675","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23676","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23677","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23678","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23679","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23680","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23681","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23682","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23683","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23684","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23685","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23686","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23687","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23688","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23689","2","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23690","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23691","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23692","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23693","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23694","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23695","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23696","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23697","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23698","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23699","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23700","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23701","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23702","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23703","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23704","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23705","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23706","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23707","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23708","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23709","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23710","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23711","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23712","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23713","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23714","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23715","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23716","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23717","7","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23718","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23719","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23720","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23721","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23722","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23723","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23724","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23725","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23726","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23727","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23728","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23729","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23730","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23731","2","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23732","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23733","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23734","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23735","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23736","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23737","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23738","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23739","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23740","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23741","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23742","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23743","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23744","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23745","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23746","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23747","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23748","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23749","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23750","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23751","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23752","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23753","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23754","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23755","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23756","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23757","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23758","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23759","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23760","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23761","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23762","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23763","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23764","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23765","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23766","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23767","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23768","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23769","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23770","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23771","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23772","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23773","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23774","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23775","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23776","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23777","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23778","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23779","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23780","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23781","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23782","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23783","6","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23784","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23785","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23786","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23787","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23788","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23789","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23790","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23791","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23792","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23793","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23794","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23795","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23796","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23797","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23798","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23799","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23800","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23801","4","11","1","0","NULL","0","NULL","NULL"
"RNDBOT","23802","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23803","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23804","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23805","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23806","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23807","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23808","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23809","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23810","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23811","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23812","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23813","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23814","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23815","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23816","10","8","7","0","NULL","0","NULL","NULL"
"RNDBOT","23817","5","5","7","2","Herbalism:4/75;Mining:4/75","4","First Aid:1/75;Survival:1/75;Cooking:1/75;Fishing:1/75","NULL"
"RNDBOT","23818","10","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23819","7","9","7","0","NULL","0","NULL","NULL"
"RNDBOT","23820","3","2","7","0","NULL","0","NULL","NULL"
"RNDBOT","23821","9","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23822","3","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23823","10","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23824","9","3","6","0","NULL","0","NULL","NULL"
"RNDBOT","23825","8","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23826","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23827","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23828","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23829","8","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23830","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23831","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23832","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23833","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23834","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23835","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23836","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23837","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23838","6","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23839","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23840","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23841","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23842","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23843","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23844","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23845","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23846","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23847","5","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23848","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23849","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23850","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23851","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23852","2","3","4","0","NULL","0","NULL","NULL"
"RNDBOT","23853","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23854","9","1","4","0","NULL","0","NULL","NULL"
"RNDBOT","23855","10","2","2","0","NULL","0","NULL","NULL"
"RNDBOT","23856","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23857","10","2","2","0","NULL","0","NULL","NULL"
"RNDBOT","23858","3","2","6","0","NULL","0","NULL","NULL"
"RNDBOT","23859","9","9","5","0","NULL","0","NULL","NULL"
"RNDBOT","23860","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23861","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23862","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23863","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23864","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23865","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23866","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23867","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23868","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23869","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23870","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23871","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23872","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23873","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23874","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23875","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23876","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23877","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23878","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23879","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23880","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23881","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23882","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23883","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23884","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23885","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23886","9","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23887","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23888","8","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23889","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23890","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23891","5","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23892","1","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23893","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23894","2","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23895","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23896","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23897","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23898","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23899","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23900","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23901","3","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23902","3","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23903","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23904","2","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23905","1","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23906","1","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23907","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23908","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23909","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23910","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23911","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23912","4","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23913","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23914","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23915","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23916","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23917","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23918","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23919","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23920","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23921","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23922","5","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23923","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23924","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23925","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23926","7","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23927","4","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23928","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23929","1","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23930","3","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23931","10","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23932","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23933","10","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23934","1","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23935","3","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23936","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23937","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23938","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23939","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23940","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23941","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23942","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23943","5","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23944","6","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23945","10","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23946","5","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23947","10","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23948","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23949","9","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23950","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23951","1","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23952","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23953","4","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23954","2","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23955","3","5","1","0","NULL","0","NULL","NULL"
"RNDBOT","23956","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23957","9","1","1","0","NULL","0","NULL","NULL"
"RNDBOT","23958","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23959","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23960","8","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23961","9","9","1","0","NULL","0","NULL","NULL"
"RNDBOT","23962","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23963","9","3","1","0","NULL","0","NULL","NULL"
"RNDBOT","23964","6","7","1","0","NULL","0","NULL","NULL"
"RNDBOT","23965","4","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23966","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23967","10","4","1","0","NULL","0","NULL","NULL"
"RNDBOT","23968","7","8","1","0","NULL","0","NULL","NULL"
"RNDBOT","23969","1","2","1","0","NULL","0","NULL","NULL"
"RNDBOT","23970","1","1","1","0","NULL","0","NULL","NULL"
